Area,Item,Year,hect,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
Argentina,Wheat,1990,200000,591,17.46,18947
Argentina,Wheat,1990,200000,591,17.67,18947
Argentina,Cassava,1991,235000,591,17.64,100000
Argentina,Cassava,1991,235000,591,17.86,100000
Argentina,Maize,1991,401653,591,17.64,40444
Argentina,Maize,1991,401653,591,17.86,40444
Argentina,Potatoes,1991,400000,591,17.64,205692
Argentina,Potatoes,1991,400000,591,17.86,205692
Argentina,"Rice, paddy",1991,445653,591,17.64,40294
Argentina,"Rice, paddy",1991,445653,591,17.86,40294
Argentina,Sorghum,1991,545653,591,17.64,33320
Argentina,Sorghum,1991,545653,591,17.86,33320
Argentina,Soybeans,1991,330000,591,17.64,22750
Argentina,Soybeans,1991,330000,591,17.86,22750
Argentina,Sweet potatoes,1991,220000,591,17.64,131364
Argentina,Sweet potatoes,1991,220000,591,17.86,131364
Argentina,Wheat,1991,200000,591,17.64,18972
Argentina,Wheat,1991,200000,591,17.86,18972
Argentina,Cassava,1992,235000,591,17.09,100000
Argentina,Cassava,1992,235000,591,17.51,100000
Argentina,Maize,1992,401653,591,17.09,45237
Argentina,Maize,1992,401653,591,17.51,45237
Argentina,Potatoes,1992,400000,591,17.09,199039
Argentina,Potatoes,1992,400000,591,17.51,199039
Argentina,"Rice, paddy",1992,445653,591,17.09,52075
Argentina,"Rice, paddy",1992,445653,591,17.51,52075
Argentina,Sorghum,1992,545653,591,17.09,36217
Argentina,Sorghum,1992,545653,591,17.51,36217
Argentina,Soybeans,1992,330000,591,17.09,22915
Argentina,Soybeans,1992,330000,591,17.51,22915
Argentina,Sweet potatoes,1992,220000,591,17.09,127273
Argentina,Sweet potatoes,1992,220000,591,17.51,127273
Argentina,Wheat,1992,200000,591,17.09,21809
Argentina,Wheat,1992,200000,591,17.51,21809
Argentina,Cassava,1993,235000,591,17.32,100000
Argentina,Cassava,1993,235000,591,17.53,100000
Argentina,Maize,1993,401653,591,17.32,43552
Argentina,Maize,1993,401653,591,17.53,43552
Argentina,Potatoes,1993,400000,591,17.32,210314
Argentina,Potatoes,1993,400000,591,17.53,210314
Argentina,"Rice, paddy",1993,445653,591,17.32,43559
Argentina,"Rice, paddy",1993,445653,591,17.53,43559
Argentina,Sorghum,1993,545653,591,17.32,39529
Argentina,Sorghum,1993,545653,591,17.53,39529
Argentina,Soybeans,1993,330000,591,17.32,21589
Argentina,Soybeans,1993,330000,591,17.53,21589
Argentina,Sweet potatoes,1993,220000,591,17.32,122955
Argentina,Sweet potatoes,1993,220000,591,17.53,122955
Argentina,Wheat,1993,200000,591,17.32,23272
Argentina,Wheat,1993,200000,591,17.53,23272
Argentina,Cassava,1994,235000,591,18.17,100000
Argentina,Cassava,1994,235000,591,18.31,100000
Argentina,Maize,1994,401653,591,18.17,42371
Argentina,Maize,1994,401653,591,18.31,42371
Argentina,Potatoes,1994,400000,591,18.17,230166
Argentina,Potatoes,1994,400000,591,18.31,230166
Argentina,"Rice, paddy",1994,445653,591,18.17,42989
Argentina,"Rice, paddy",1994,445653,591,18.31,42989
Argentina,Sorghum,1994,545653,591,18.17,35065
Argentina,Sorghum,1994,545653,591,18.31,35065
Argentina,Soybeans,1994,330000,591,18.17,20386
Argentina,Soybeans,1994,330000,591,18.31,20386
Argentina,Sweet potatoes,1994,220000,591,18.17,176667
Argentina,Sweet potatoes,1994,220000,591,18.31,176667
Argentina,Wheat,1994,200000,591,18.17,20237
Argentina,Wheat,1994,200000,591,18.31,20237
Argentina,Cassava,1995,235000,591,17.74,100000
Argentina,Cassava,1995,235000,591,17.62,100000
Argentina,Maize,1995,401653,591,17.74,45223
Argentina,Maize,1995,401653,591,17.62,45223
Argentina,Potatoes,1995,400000,591,17.74,274272
Argentina,Potatoes,1995,400000,591,17.62,274272
Argentina,"Rice, paddy",1995,445653,591,17.74,50306
Argentina,"Rice, paddy",1995,445653,591,17.62,50306
Argentina,Sorghum,1995,545653,591,17.74,34588
Argentina,Sorghum,1995,545653,591,17.62,34588
Argentina,Soybeans,1995,330000,591,17.74,20446
Argentina,Soybeans,1995,330000,591,17.62,20446
Argentina,Sweet potatoes,1995,220000,591,17.74,168000
Argentina,Sweet potatoes,1995,220000,591,17.62,168000
Argentina,Wheat,1995,200000,591,17.74,21675
Argentina,Wheat,1995,200000,591,17.62,21675
Argentina,Cassava,1996,235000,591,17.64,100000
Argentina,Cassava,1996,235000,591,17.97,100000
Argentina,Maize,1996,401653,591,17.64,40397
Argentina,Maize,1996,401653,591,17.97,40397
Argentina,Potatoes,1996,400000,591,17.64,228877
Argentina,Potatoes,1996,400000,591,17.97,228877
Argentina,"Rice, paddy",1996,445653,591,17.64,51031
Argentina,"Rice, paddy",1996,445653,591,17.97,51031
Argentina,Sorghum,1996,545653,591,17.64,38763
Argentina,Sorghum,1996,545653,591,17.97,38763
Argentina,Soybeans,1996,330000,591,17.64,21051
Argentina,Soybeans,1996,330000,591,17.97,21051
Argentina,Sweet potatoes,1996,220000,591,17.64,170000
Argentina,Sweet potatoes,1996,220000,591,17.97,170000
Argentina,Wheat,1996,200000,591,17.64,19344
Argentina,Wheat,1996,200000,591,17.97,19344
Argentina,Cassava,1997,235000,591,18.29,100000
Argentina,Cassava,1997,235000,591,18.54,100000
Argentina,Maize,1997,401653,591,18.29,45557
Argentina,Maize,1997,401653,591,18.54,45557
Argentina,Potatoes,1997,400000,591,18.29,268502
Argentina,Potatoes,1997,400000,591,18.54,268502
Argentina,"Rice, paddy",1997,445653,591,18.29,53703
Argentina,"Rice, paddy",1997,445653,591,18.54,53703
Argentina,Sorghum,1997,545653,591,18.29,36845
Argentina,Sorghum,1997,545653,591,18.54,36845
Argentina,Soybeans,1997,330000,591,18.29,17212
Argentina,Soybeans,1997,330000,591,18.54,17212
Argentina,Sweet potatoes,1997,220000,591,18.29,145662
Argentina,Sweet potatoes,1997,220000,591,18.54,145662
Argentina,Wheat,1997,200000,591,18.29,22426
Argentina,Wheat,1997,200000,591,18.54,22426
Argentina,Cassava,1998,235000,591,17.23,100000
Argentina,Cassava,1998,235000,591,17.52,100000
Argentina,Maize,1998,401653,591,17.23,60780
Argentina,Maize,1998,401653,591,17.52,60780
Argentina,Potatoes,1998,400000,591,17.23,293744
Argentina,Potatoes,1998,400000,591,17.52,293744
Argentina,"Rice, paddy",1998,445653,591,17.23,47762
Argentina,"Rice, paddy",1998,445653,591,17.52,47762
Argentina,Sorghum,1998,545653,591,17.23,48105
Argentina,Sorghum,1998,545653,591,17.52,48105
Argentina,Soybeans,1998,330000,591,17.23,26937
Argentina,Soybeans,1998,330000,591,17.52,26937
Argentina,Sweet potatoes,1998,220000,591,17.23,175055
Argentina,Sweet potatoes,1998,220000,591,17.52,175055
Argentina,Wheat,1998,200000,591,17.23,26088
Argentina,Wheat,1998,200000,591,17.52,26088
Argentina,Cassava,1999,235000,591,17.15,100000
Argentina,Cassava,1999,235000,591,17.71,100000
Argentina,Maize,1999,401653,591,17.15,53702
Argentina,Maize,1999,401653,591,17.71,53702
Argentina,Potatoes,1999,400000,591,17.15,238938
Argentina,Potatoes,1999,400000,591,17.71,238938
Argentina,"Rice, paddy",1999,445653,591,17.15,57337
Argentina,"Rice, paddy",1999,445653,591,17.71,57337
Argentina,Sorghum,1999,545653,591,17.15,43845
Argentina,Sorghum,1999,545653,591,17.71,43845
Argentina,Soybeans,1999,330000,591,17.15,24450
Argentina,Soybeans,1999,330000,591,17.71,24450
Argentina,Sweet potatoes,1999,220000,591,17.15,143991
Argentina,Sweet potatoes,1999,220000,591,17.71,143991
Argentina,Wheat,1999,200000,591,17.15,23028
Argentina,Wheat,1999,200000,591,17.71,23028
Argentina,Cassava,2000,235000,591,16.98,100000
Argentina,Cassava,2000,235000,591,17.66,100000
Argentina,Maize,2000,401653,591,16.98,54329
Argentina,Maize,2000,401653,591,17.66,54329
Argentina,Potatoes,2000,400000,591,16.98,277566
Argentina,Potatoes,2000,400000,591,17.66,277566
Argentina,"Rice, paddy",2000,445653,591,16.98,47798
Argentina,"Rice, paddy",2000,445653,591,17.66,47798
Argentina,Sorghum,2000,545653,591,16.98,46477
Argentina,Sorghum,2000,545653,591,17.66,46477
Argentina,Soybeans,2000,330000,591,16.98,23312
Argentina,Soybeans,2000,330000,591,17.66,23312
Argentina,Sweet potatoes,2000,220000,591,16.98,151462
Argentina,Sweet potatoes,2000,220000,591,17.66,151462
Argentina,Wheat,2000,200000,591,16.98,24873
Argentina,Wheat,2000,200000,591,17.66,24873
Argentina,Cassava,2001,235000,591,17.71,100000
Argentina,Cassava,2001,235000,591,18.42,100000
Argentina,Maize,2001,401653,591,17.71,54553
Argentina,Maize,2001,401653,591,18.42,54553
Argentina,Potatoes,2001,400000,591,17.71,283768
Argentina,Potatoes,2001,400000,591,18.42,283768
Argentina,"Rice, paddy",2001,445653,591,17.71,57495
Argentina,"Rice, paddy",2001,445653,591,18.42,57495
Argentina,Sorghum,2001,545653,591,17.71,47429
Argentina,Sorghum,2001,545653,591,18.42,47429
Argentina,Soybeans,2001,330000,591,17.71,25846
Argentina,Soybeans,2001,330000,591,18.42,25846
Argentina,Sweet potatoes,2001,220000,591,17.71,155212
Argentina,Sweet potatoes,2001,220000,591,18.42,155212
Argentina,Wheat,2001,200000,591,17.71,24934
Argentina,Wheat,2001,200000,591,18.42,24934
Argentina,Cassava,2002,235000,591,17.58,100000
Argentina,Cassava,2002,235000,591,18.07,100000
Argentina,Maize,2002,401653,591,17.58,60791
Argentina,Maize,2002,401653,591,18.07,60791
Argentina,Potatoes,2002,400000,591,17.58,251347
Argentina,Potatoes,2002,400000,591,18.07,251347
Argentina,"Rice, paddy",2002,445653,591,17.58,57197
Argentina,"Rice, paddy",2002,445653,591,18.07,57197
Argentina,Sorghum,2002,545653,591,17.58,52691
Argentina,Sorghum,2002,545653,591,18.07,52691
Argentina,Soybeans,2002,330000,591,17.58,26304
Argentina,Soybeans,2002,330000,591,18.07,26304
Argentina,Sweet potatoes,2002,220000,591,17.58,155890
Argentina,Sweet potatoes,2002,220000,591,18.07,155890
Argentina,Wheat,2002,200000,591,17.58,22398
Argentina,Wheat,2002,200000,591,18.07,22398
Argentina,Cassava,2004,235000,591,17.67,100000
Argentina,Cassava,2004,235000,591,18.11,100000
Argentina,Maize,2004,401653,591,17.67,63931
Argentina,Maize,2004,401653,591,18.11,63931
Argentina,Potatoes,2004,400000,591,17.67,288717
Argentina,Potatoes,2004,400000,591,18.11,288717
Argentina,"Rice, paddy",2004,445653,591,17.67,62661
Argentina,"Rice, paddy",2004,445653,591,18.11,62661
Argentina,Sorghum,2004,545653,591,17.67,45531
Argentina,Sorghum,2004,545653,591,18.11,45531
Argentina,Soybeans,2004,330000,591,17.67,22075
Argentina,Soybeans,2004,330000,591,18.11,22075
Argentina,Sweet potatoes,2004,220000,591,17.67,154867
Argentina,Sweet potatoes,2004,220000,591,18.11,154867
Argentina,Wheat,2004,200000,591,17.67,25441
Argentina,Wheat,2004,200000,591,18.11,25441
Argentina,Cassava,2005,235000,591,17.32,100000
Argentina,Cassava,2005,235000,591,17.83,100000
Argentina,Maize,2005,401653,591,17.32,73587
Argentina,Maize,2005,401653,591,17.83,73587
Argentina,Potatoes,2005,400000,591,17.32,283917
Argentina,Potatoes,2005,400000,591,17.83,283917
Argentina,"Rice, paddy",2005,445653,591,17.32,60165
Argentina,"Rice, paddy",2005,445653,591,17.83,60165
Argentina,Sorghum,2005,545653,591,17.32,51872
Argentina,Sorghum,2005,545653,591,17.83,51872
Argentina,Soybeans,2005,330000,591,17.32,27287
Argentina,Soybeans,2005,330000,591,17.83,27287
Argentina,Sweet potatoes,2005,220000,591,17.32,154472
Argentina,Sweet potatoes,2005,220000,591,17.83,154472
Argentina,Wheat,2005,200000,591,17.32,26356
Argentina,Wheat,2005,200000,591,17.83,26356
Argentina,Cassava,2006,235000,591,18.1,100000
Argentina,Cassava,2006,235000,591,18.35,100000
Argentina,Maize,2006,401653,591,18.1,59030
Argentina,Maize,2006,401653,591,18.35,59030
Argentina,Potatoes,2006,400000,591,18.1,285828
Argentina,Potatoes,2006,400000,591,18.35,285828
Argentina,"Rice, paddy",2006,445653,591,18.1,70610
Argentina,"Rice, paddy",2006,445653,591,18.35,70610
Argentina,Sorghum,2006,545653,591,18.1,46778
Argentina,Sorghum,2006,545653,591,18.35,46778
Argentina,Soybeans,2006,330000,591,18.1,26793
Argentina,Soybeans,2006,330000,591,18.35,26793
Argentina,Sweet potatoes,2006,220000,591,18.1,143478
Argentina,Sweet potatoes,2006,220000,591,18.35,143478
Argentina,Wheat,2006,200000,591,18.1,25302
Argentina,Wheat,2006,200000,591,18.35,25302
Argentina,Cassava,2007,235000,591,16.71,100000
Argentina,Cassava,2007,235000,591,17.14,100000
Argentina,Maize,2007,401653,591,16.71,76655
Argentina,Maize,2007,401653,591,17.14,76655
Argentina,Potatoes,2007,400000,591,16.71,286765
Argentina,Potatoes,2007,400000,591,17.14,286765
Argentina,"Rice, paddy",2007,445653,591,16.71,65604
Argentina,"Rice, paddy",2007,445653,591,17.14,65604
Argentina,Sorghum,2007,545653,591,16.71,47021
Argentina,Sorghum,2007,545653,591,17.14,47021
Argentina,Soybeans,2007,330000,591,16.71,29712
Argentina,Soybeans,2007,330000,591,17.14,29712
Argentina,Sweet potatoes,2007,220000,591,16.71,141667
Argentina,Sweet potatoes,2007,220000,591,17.14,141667
Argentina,Wheat,2007,200000,591,16.71,26234
Argentina,Wheat,2007,200000,591,17.14,26234
Argentina,Cassava,2008,235000,591,17.71,100000
Argentina,Cassava,2008,235000,591,18.39,100000
Argentina,Maize,2008,401653,591,17.71,64525
Argentina,Maize,2008,401653,591,18.39,64525
Argentina,Potatoes,2008,400000,591,17.71,279412
Argentina,Potatoes,2008,400000,591,18.39,279412
Argentina,"Rice, paddy",2008,445653,591,17.71,68278
Argentina,"Rice, paddy",2008,445653,591,18.39,68278
Argentina,Sorghum,2008,545653,591,17.71,47474
Argentina,Sorghum,2008,545653,591,18.39,47474
Argentina,Soybeans,2008,330000,591,17.71,28216
Argentina,Soybeans,2008,330000,591,18.39,28216
Argentina,Sweet potatoes,2008,220000,591,17.71,145105
Argentina,Sweet potatoes,2008,220000,591,18.39,145105
Argentina,Wheat,2008,200000,591,17.71,28271
Argentina,Wheat,2008,200000,591,18.39,28271
Argentina,Cassava,2009,235000,591,18.16,101695
Argentina,Cassava,2009,235000,591,18.09,101695
Argentina,Maize,2009,401653,591,18.16,55760
Argentina,Maize,2009,401653,591,18.09,55760
Argentina,Potatoes,2009,400000,591,18.16,284439
Argentina,Potatoes,2009,400000,591,18.09,284439
Argentina,"Rice, paddy",2009,445653,591,18.16,68842
Argentina,"Rice, paddy",2009,445653,591,18.09,68842
Argentina,Sorghum,2009,545653,591,18.16,38752
Argentina,Sorghum,2009,545653,591,18.09,38752
Argentina,Soybeans,2009,330000,591,18.16,18480
Argentina,Soybeans,2009,330000,591,18.09,18480
Argentina,Sweet potatoes,2009,220000,591,18.16,151208
Argentina,Sweet potatoes,2009,220000,591,18.09,151208
Argentina,Wheat,2009,200000,591,18.16,19628
Argentina,Wheat,2009,200000,591,18.09,19628
Argentina,Cassava,2010,235000,591,17.33,101000
Argentina,Cassava,2010,235000,591,17.84,101000
Argentina,Maize,2010,401653,591,17.33,78040
Argentina,Maize,2010,401653,591,17.84,78040
Argentina,Potatoes,2010,400000,591,17.33,289849
Argentina,Potatoes,2010,400000,591,17.84,289849
Argentina,"Rice, paddy",2010,445653,591,17.33,57646
Argentina,"Rice, paddy",2010,445653,591,17.84,57646
Argentina,Sorghum,2010,545653,591,17.33,48163
Argentina,Sorghum,2010,545653,591,17.84,48163
Argentina,Soybeans,2010,330000,591,17.33,29053
Argentina,Soybeans,2010,330000,591,17.84,29053
Argentina,Sweet potatoes,2010,220000,591,17.33,149382
Argentina,Sweet potatoes,2010,220000,591,17.84,149382
Argentina,Wheat,2010,200000,591,17.33,27113
Argentina,Wheat,2010,200000,591,17.84,27113
Argentina,Cassava,2011,235000,591,17.58,100000
Argentina,Cassava,2011,235000,591,17.93,100000
Argentina,Maize,2011,401653,591,17.58,63503
Argentina,Maize,2011,401653,591,17.93,63503
Argentina,Potatoes,2011,400000,591,17.58,286657
Argentina,Potatoes,2011,400000,591,17.93,286657
Argentina,"Rice, paddy",2011,445653,591,17.58,67901
Argentina,"Rice, paddy",2011,445653,591,17.93,67901
Argentina,Sorghum,2011,545653,591,17.58,44029
Argentina,Sorghum,2011,545653,591,17.93,44029
Argentina,Soybeans,2011,330000,591,17.58,26053
Argentina,Soybeans,2011,330000,591,17.93,26053
Argentina,Sweet potatoes,2011,220000,591,17.58,148754
Argentina,Sweet potatoes,2011,220000,591,17.93,148754
Argentina,Wheat,2011,200000,591,17.58,35063
Argentina,Wheat,2011,200000,591,17.93,35063
Argentina,Cassava,2012,235000,591,18.18,100000
Argentina,Cassava,2012,235000,591,18.43,100000
Argentina,Maize,2012,401653,591,18.18,57346
Argentina,Maize,2012,401653,591,18.43,57346
Argentina,Potatoes,2012,400000,591,18.18,287821
Argentina,Potatoes,2012,400000,591,18.43,287821
Argentina,"Rice, paddy",2012,445653,591,18.18,66617
Argentina,"Rice, paddy",2012,445653,591,18.43,66617
Argentina,Sorghum,2012,545653,591,18.18,46534
Argentina,Sorghum,2012,545653,591,18.43,46534
Argentina,Soybeans,2012,330000,591,18.18,22814
Argentina,Soybeans,2012,330000,591,18.43,22814
Argentina,Sweet potatoes,2012,220000,591,18.18,148126
Argentina,Sweet potatoes,2012,220000,591,18.43,148126
Argentina,Wheat,2012,200000,591,18.18,32199
Argentina,Wheat,2012,200000,591,18.43,32199
Argentina,Cassava,2013,235000,591,16.45,99459
Argentina,Cassava,2013,235000,591,16.88,99459
Argentina,Maize,2013,401653,591,16.45,66037
Argentina,Maize,2013,401653,591,16.88,66037
Argentina,Potatoes,2013,400000,591,16.45,288984
Argentina,Potatoes,2013,400000,591,16.88,288984
Argentina,"Rice, paddy",2013,445653,591,16.45,67187
Argentina,"Rice, paddy",2013,445653,591,16.88,67187
Argentina,Sorghum,2013,545653,591,16.45,40852
Argentina,Sorghum,2013,545653,591,16.88,40852
Argentina,Soybeans,2013,330000,591,16.45,25391
Argentina,Soybeans,2013,330000,591,16.88,25391
Argentina,Sweet potatoes,2013,220000,591,16.45,147498
Argentina,Sweet potatoes,2013,220000,591,16.88,147498
Argentina,Wheat,2013,200000,591,16.45,26581
Argentina,Wheat,2013,200000,591,16.88,26581
Armenia,Maize,1992,900000,562,7.44,32344
Armenia,Potatoes,1992,600000,562,7.44,111301
Armenia,Wheat,1992,600000,562,7.44,21600
Armenia,Maize,1993,900000,562,7.69,32261
Armenia,Potatoes,1993,600000,562,7.69,134416
Armenia,Wheat,1993,600000,562,7.69,22257
Armenia,Maize,1994,900000,562,8.84,32667
Armenia,Potatoes,1994,600000,562,8.84,131195
Armenia,Wheat,1994,600000,562,8.84,17842
Armenia,Maize,1995,900000,562,9.76,18261
Armenia,Potatoes,1995,600000,562,9.76,131196
Armenia,Wheat,1995,600000,562,9.76,25480
Armenia,Maize,1996,900000,562,9.55,22239
Armenia,Potatoes,1996,600000,562,9.55,129626
Armenia,Wheat,1996,600000,562,9.55,23569
Armenia,Maize,1997,900000,562,9.1,45548
Armenia,Potatoes,1997,600000,562,9.1,109362
Armenia,Wheat,1997,600000,562,9.1,17009
Armenia,Maize,1998,900000,562,10.28,26082
Armenia,Potatoes,1998,600000,562,10.28,134409
Armenia,Wheat,1998,600000,562,10.28,20651
Armenia,Maize,1999,900000,562,10.11,40303
Armenia,Potatoes,1999,600000,562,10.11,130618
Armenia,Wheat,1999,600000,562,10.11,19466
Armenia,Maize,2000,900000,562,9.68,23178
Armenia,Potatoes,2000,600000,562,9.68,87349
Armenia,Wheat,2000,600000,562,9.68,16679
Armenia,Maize,2001,900000,562,10.18,37913
Armenia,Potatoes,2001,600000,562,10.18,114619
Armenia,Wheat,2001,600000,562,10.18,22263
Armenia,Maize,2002,900000,562,9.41,37380
Armenia,Potatoes,2002,600000,562,9.41,122814
Armenia,Wheat,2002,600000,562,9.41,23877
Armenia,Maize,2004,900000,562,9.55,61791
Armenia,Potatoes,2004,600000,562,9.55,161509
Armenia,Wheat,2004,600000,562,9.55,23416
Armenia,Maize,2005,900000,562,9.58,44692
Armenia,Potatoes,2005,600000,562,9.58,164459
Armenia,Wheat,2005,600000,562,9.58,20252
Armenia,Maize,2006,900000,562,9.89,33271
Armenia,Potatoes,2006,600000,562,9.89,163418
Armenia,Wheat,2006,600000,562,9.89,14627
Armenia,Maize,2007,900000,562,9.44,53262
Armenia,Potatoes,2007,600000,562,9.44,184719
Armenia,Wheat,2007,600000,562,9.44,25837
Armenia,Maize,2008,900000,562,9.51,53424
Armenia,Potatoes,2008,600000,562,9.51,189096
Armenia,Wheat,2008,600000,562,9.51,24322
Armenia,Maize,2009,900000,562,9.67,57763
Armenia,Potatoes,2009,600000,562,9.67,185496
Armenia,Wheat,2009,600000,562,9.67,22374
Armenia,Maize,2010,900000,562,11.31,46724
Armenia,Potatoes,2010,600000,562,11.31,170146
Armenia,Wheat,2010,600000,562,11.31,21192
Armenia,Maize,2011,900000,562,8.93,54257
Armenia,Potatoes,2011,600000,562,8.93,194426
Armenia,Wheat,2011,600000,562,8.93,28800
Armenia,Maize,2012,900000,562,10.2,62215
Armenia,Potatoes,2012,600000,562,10.2,207151
Armenia,Wheat,2012,600000,562,10.2,26010
Armenia,Maize,2013,900000,562,11.08,67114
Armenia,Potatoes,2013,600000,562,11.08,215290
Armenia,Wheat,2013,600000,562,11.08,31273
Australia,Maize,1985,49775000,534,16.22,28329
Australia,Maize,1985,49775000,534,19.64,28329
Australia,Maize,1985,49775000,534,11.65,28329
Australia,Maize,1985,49775000,534,13.7,28329
Australia,Maize,1985,49775000,534,18.86,28329
Australia,Maize,1985,49775000,534,17.09,28329
Australia,Potatoes,1985,23000000,534,16.22,258465
Australia,Potatoes,1985,23000000,534,19.64,258465
Australia,Potatoes,1985,23000000,534,11.65,258465
Australia,Potatoes,1985,23000000,534,13.7,258465
Australia,Potatoes,1985,23000000,534,18.86,258465
Australia,Potatoes,1985,23000000,534,17.09,258465
